#ID,２Ｄ演出,３Ｄ演出,,,,,共通演出,機能1,
#,２D演出スクリプト,３D演出カットインスクリプト,３D演出プレイリスト,着弾エフェクト,着弾位置,チャージ演出プレイリスト,ムービー名,タイプ,ターゲット,自身除く,火,氷,風,光,闇,土,雷,水,無,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,パラメータ6,パラメータ7,パラメータ8,パラメータ9,パラメータ10,チェイン倍率,ヘイト上限,
1,,,,,,,,NONE,SELECT,,,,,,,,,,,,,,,,,,,,,,,




44155103,,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
44155104,enemy_skill_buff_noname,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
44155104,,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
44155105,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155105,,,,,,,,POISON,SELECT,,1,1,1,1,1,1,1,1,1,3,100,0,2000,0,0,0,MND,,,,,
44155106,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155106,,,,,,,,CARD_SEAL,SELECT,,1,1,1,1,1,1,1,1,1,3,3,1,1,ALL,ALL,1,5,1,,,,
44155107,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155107,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,2,DEF,MND,1000,0,0,,,,,,,
44155108,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155108,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,2,ATK,MND,1000,0,0,,,,,,,
44155108,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,2,INT,MND,1000,0,0,,,,,,,
44155109,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155109,,,,,,,,POISON,SELECT,,1,1,1,1,1,1,1,1,1,3,100,0,2000,0,0,0,MND,,,,,
44155110,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155110,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,2,DEF,MND,1000,0,0,,,,,,,
44155111,enemy_skill_attack_dispel_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155111,,,,,,,,BUFF_RELEASE_ONE,SELECT,,1,1,1,1,1,1,1,1,1,100,0,DEF_UP_BY_DEF,DEF_UP_BY_MDEF,0,0,,,,,,,
44155112,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155112,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,2,ATK,MND,1000,0,0,,,,,,,
44155112,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,2,INT,MND,1000,0,0,,,,,,,
44155113,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155113,,,,,,,,CARD_SEAL,SELECT,,1,1,1,1,1,1,1,1,1,3,3,1,1,ALL,ALL,1,5,1,,,,
44155114,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155114,,,,,,,,DARKNESS_RANDOM,SELECT,,1,1,1,1,1,1,1,1,1,3,1,1,0,0,0,,,,,,,

44155201,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44155202,enemy_skill_buff_noname,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44155203,enemy_skill_buff,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
44155203,,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
44155204,enemy_skill_buff_noname,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
44155204,,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
44155205,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155205,,,,,,,,POISON,SELECT,,1,1,1,1,1,1,1,1,1,3,100,0,4000,0,0,0,MND,,,,,
44155206,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155206,,,,,,,,CARD_SEAL,SELECT,,1,1,1,1,1,1,1,1,1,3,3,1,1,ALL,ALL,1,5,1,,,,
44155207,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155207,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,2,DEF,MND,1000,0,0,,,,,,,
44155208,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155208,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,2,ATK,MND,1000,0,0,,,,,,,
44155208,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,2,INT,MND,1000,0,0,,,,,,,
44155209,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155209,,,,,,,,POISON,SELECT,,1,1,1,1,1,1,1,1,1,3,100,0,4000,0,0,0,MND,,,,,
44155210,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155210,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,2,DEF,MND,1000,0,0,,,,,,,
44155211,enemy_skill_attack_dispel_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155211,,,,,,,,BUFF_RELEASE_ONE,SELECT,,1,1,1,1,1,1,1,1,1,100,0,DEF_UP_BY_DEF,DEF_UP_BY_MDEF,0,0,,,,,,,
44155212,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155212,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,2,ATK,MND,1000,0,0,,,,,,,
44155212,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,2,INT,MND,1000,0,0,,,,,,,
44155213,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155213,,,,,,,,CARD_SEAL,SELECT,,1,1,1,1,1,1,1,1,1,3,3,1,1,ALL,ALL,1,5,1,,,,
44155214,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44155214,,,,,,,,DARKNESS_RANDOM,SELECT,,1,1,1,1,1,1,1,1,1,3,1,1,0,0,0,,,,,,,



44156001,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,,
44156002,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1500,0,1,ATK,0,FIRE,PHYSICS,,,,
44156003,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44156003,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
44156004,enemy_skill_buff,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
44156004,,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
44156005,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,500,0,1,INT,0,FIRE,MAGIC,,,,
44156006,enemy_skill_magic_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,500,0,1,INT,0,FIRE,MAGIC,,,,
44156007,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44156007,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
44156008,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,,

44156101,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,,
44156102,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1500,0,1,ATK,0,FIRE,PHYSICS,,,,
44156103,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44156103,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
44156104,enemy_skill_buff,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
44156104,,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
44156105,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,500,0,1,INT,0,FIRE,MAGIC,,,,
44156106,enemy_skill_magic_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,500,0,1,INT,0,FIRE,MAGIC,,,,
44156107,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44156107,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
44156108,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,,

44156201,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,,
44156202,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1500,0,1,ATK,0,FIRE,PHYSICS,,,,
44156203,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44156203,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
44156204,enemy_skill_buff,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
44156204,,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
44156205,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,500,0,1,INT,0,FIRE,MAGIC,,,,
44156206,enemy_skill_magic_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,500,0,1,INT,0,FIRE,MAGIC,,,,
44156207,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44156207,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
44156208,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,,


44157001,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44157002,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1500,0,0,,,,,,,
44157003,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,500,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44157004,enemy_skill_attack_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,500,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44157005,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,750,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44157005,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
44157006,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44157007,enemy_skill_attack_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,

44157101,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44157102,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1500,0,0,,,,,,,
44157103,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44157104,enemy_skill_attack_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44157105,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2500,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44157105,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
44157106,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44157107,enemy_skill_attack_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,

44157201,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44157202,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1500,0,0,,,,,,,
44157203,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44157204,enemy_skill_attack_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44157205,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,3500,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44157205,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
44157206,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44157207,enemy_skill_attack_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,


44158001,enemy_skill_magic_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158002,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
44158003,enemy_skill_player_buff2_buff2,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44158003,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
44158003,,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
44158004,enemy_skill_recovery_0a,,,,,,,HEAL_BY_TARGET_MAXHP,SELECT,,1,1,1,1,1,1,1,1,1,300,0,0,,,,,,,,,,
44158005,enemy_skill_debuff,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44158005,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
44158005,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
44158006,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2000,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158007,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2000,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158008,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158009,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1000,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158010,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,

44158101,enemy_skill_magic_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158102,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
44158103,enemy_skill_player_buff2_buff2,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44158103,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
44158103,,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
44158104,enemy_skill_recovery_0a,,,,,,,HEAL_BY_TARGET_MAXHP,SELECT,,1,1,1,1,1,1,1,1,1,250,0,0,,,,,,,,,,
44158105,enemy_skill_debuff,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44158105,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
44158105,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
44158106,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,3500,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158107,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,6000,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158108,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158109,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158110,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,

44158201,enemy_skill_magic_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158202,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
44158203,enemy_skill_player_buff2_buff2,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44158203,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
44158203,,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
44158204,enemy_skill_recovery_0a,,,,,,,HEAL_BY_TARGET_MAXHP,SELECT,,1,1,1,1,1,1,1,1,1,150,0,0,,,,,,,,,,
44158205,enemy_skill_debuff,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44158205,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
44158205,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
44158206,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,6000,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158207,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,20000,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158208,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158209,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,4000,0,1000,0,1,INT,0,WIND,MAGIC,,,,
44158210,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,


44159001,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,500,0,0,,,,,,,
44159001,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,500,0,0,,,,,,,
44159002,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44159002,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
44159003,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,500,0,1,INT,0,LIGHT,MAGIC,,,,
44159004,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,LIGHT,MAGIC,,,,
44159005,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,LIGHT,MAGIC,,,,
44159006,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,500,0,1,INT,0,LIGHT,MAGIC,,,,
44159007,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,500,0,1,INT,0,LIGHT,MAGIC,,,,
44159008,enemy_skill_debuff,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,2,MDEF,2000,1000,0,0,,,,,,,
44159009,enemy_skill_debuff,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,2,DEF,MND,1000,0,0,,,,,,,
